Account,date,daily_pnl,vol,trades,bias,win_rate,classification,value,segment,strategy_signal
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-19,0.0,35213.62,85,-1.0,0.0,Fear,32,Retail,HOLD
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,0.0,6996.37,6,-1.0,0.0,Fear,39,Retail,HOLD
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-22,0.0,9998.32,10,-1.0,0.0,Neutral,47,Retail,HOLD
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-23,0.0,9499.6,18,-1.0,0.0,Greed,72,Retail,HOLD
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-24,168.69881,8833.98,20,0.3,1.0,Greed,63,Retail,HOLD
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-25,0.0,3749.7200000000003,7,-1.0,0.0,Greed,60,Retail,HOLD
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-26,43.903059999999996,12705.41,7,0.14285714285714285,1.0,Greed,65,Retail,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,0.0,1811199.98,98,-1.0,0.0,Extreme Greed,87,Whale,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-22,327545.999992,1483649.99,104,1.0,1.0,Greed,73,Whale,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-04,0.0,1631349.94,141,-1.0,0.0,Greed,73,Whale,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-08,122050.866984,1509298.1600000001,48,1.0,1.0,Greed,70,Whale,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-28,0.0,112256.83,77,-0.5064935064935064,0.0,Extreme Fear,16,Retail,REDUCE_SIZE
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-08,0.0,31798.0,15,0.3333333333333333,0.0,Fear,28,Retail,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-09,0.0,122911.95999999999,90,0.6444444444444445,0.0,Fear,27,Retail,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-08,0.0,191099.99,77,-0.03896103896103896,0.0,Extreme Fear,24,Retail,REDUCE_SIZE
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-09,33980.0,2873921.37,355,-0.7577464788732394,1.0,Extreme Fear,18,Whale,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-10,0.0,100243.20999999999,8,-1.0,0.0,Fear,39,Retail,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-11,0.0,155202.3,3,-1.0,0.0,Fear,25,Retail,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-16,-14838.4,244000.02,53,1.0,0.0,Fear,29,Retail,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-18,-42923.271911,575327.59,65,-0.5384615384615384,0.7692307692307693,Fear,33,Whale,ACCUMULATE
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-19,0.0,50220.57,39,-1.0,0.0,Fear,32,Retail,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-20,-458.08035,50678.6,38,1.0,0.0,Fear,37,Retail,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-22,0.0,106000.01,79,1.0,0.0,Neutral,47,Retail,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,10148.4512,272792.47000000003,167,-0.0658682634730539,1.0,Greed,72,Whale,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-24,-3500.0,97499.96,111,-1.0,0.0,Greed,63,Retail,HOLD
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-25,-2650.0,55049.97,22,-1.0,0.0,Greed,60,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-20,0.0,28301.77,4,-1.0,0.0,Neutral,54,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-24,0.0,6113.57,1,-1.0,0.0,Neutral,54,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-25,0.0,2753.02,3,-1.0,0.0,Greed,59,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-26,0.0,33271.51,5,-1.0,0.0,Neutral,50,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-27,0.0,26104.72,46,-1.0,0.0,Greed,61,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-28,0.0,29199.21,4,-1.0,0.0,Greed,64,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-30,0.0,37388.95,96,-1.0,0.0,Greed,61,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-25,8692.0,23296.0,5,1.0,1.0,Greed,72,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-11-29,573.585288,573.59,1,-1.0,1.0,Extreme Greed,78,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,0.0,23755.55,17,-1.0,0.0,Extreme Greed,83,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,0.0,88556.4,30,-1.0,0.0,Extreme Greed,76,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,0.0,87816.93,43,-1.0,0.0,Extreme Greed,83,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,0.0,22500.0,8,-1.0,0.0,Extreme Greed,80,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,0.0,64034.549999999996,41,-1.0,0.0,Extreme Greed,83,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,0.0,44100.09,14,-1.0,0.0,Extreme Greed,87,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,0.0,99399.99,31,-1.0,0.0,Extreme Greed,81,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,0.0,24880.0,1,-1.0,0.0,Extreme Greed,75,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,0.0,115392.0,28,-1.0,0.0,Greed,74,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,0.0,119772.27,35,-1.0,0.0,Greed,70,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,0.0,28677.0,1,-1.0,0.0,Greed,73,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,0.0,56700.01,6,-1.0,0.0,Greed,74,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,0.0,81819.74,34,-1.0,0.0,Greed,72,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,0.0,70087.78,14,-1.0,0.0,Greed,73,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,0.0,35883.59,15,-1.0,0.0,Greed,65,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,0.0,26682.58,3,-1.0,0.0,Greed,70,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,0.0,36394.5,6,-1.0,0.0,Greed,74,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,0.0,2128.95,1,-1.0,0.0,Greed,73,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,0.0,22909.5,8,-1.0,0.0,Greed,72,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,0.0,72771.21,25,-1.0,0.0,Extreme Greed,76,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,10647.977,38563.98,1,1.0,1.0,Greed,69,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,0.0,4517.8,2,1.0,0.0,Extreme Greed,75,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,0.0,55742.0,14,1.0,0.0,Extreme Greed,75,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,262.95,91959.79000000001,55,-0.41818181818181815,1.0,Greed,73,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,0.0,11300.0,1,-1.0,0.0,Greed,71,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,1474.79,113418.54,70,0.08571428571428572,1.0,Greed,72,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,0.0,30974.56,37,-1.0,0.0,Greed,60,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,0.0,15000.0,1,-1.0,0.0,Greed,72,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,0.0,41737.450000000004,54,-0.07407407407407407,0.0,Fear,44,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,0.0,52946.94,24,-1.0,0.0,Fear,43,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,0.0,15294.55,5,-0.6,0.0,Neutral,48,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,0.0,11400.0,7,1.0,0.0,Neutral,50,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,0.0,9900.0,6,1.0,0.0,Neutral,54,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,0.0,6310.99,9,1.0,0.0,Neutral,47,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,0.0,6737.94,18,-1.0,0.0,Greed,55,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,0.0,14533.33,14,0.8571428571428571,0.0,Neutral,49,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,81776.7151,265784.58999999997,137,1.0,1.0,Fear,25,Whale,ACCUMULATE
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,8230.0,23710.0,1,1.0,1.0,Extreme Fear,21,Retail,REDUCE_SIZE
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,8517.7655,26769.52,13,1.0,1.0,Extreme Fear,10,Retail,REDUCE_SIZE
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,15700.5,22702.71,3,1.0,1.0,Extreme Fear,16,Retail,REDUCE_SIZE
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,0.0,11079.01,14,0.42857142857142855,0.0,Extreme Fear,20,Retail,REDUCE_SIZE
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,10915.212,34151.01,25,1.0,1.0,Fear,26,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,17247.427499999998,60552.15,16,1.0,1.0,Fear,33,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,169132.29611,469661.83,155,1.0,0.5,Extreme Fear,15,Whale,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,0.0,4965.01,10,1.0,0.0,Fear,34,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,0.0,3362.0,7,1.0,0.0,Fear,28,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,0.0,4890.49,21,0.8095238095238095,0.0,Fear,27,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-2680.0,23760.49,35,-0.6571428571428571,0.0,Extreme Fear,20,Retail,REDUCE_SIZE
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,0.0,5925.5,1,-1.0,0.0,Neutral,46,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,-3546.9,18973.91,12,-1.0,0.0,Fear,43,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,-4526.698469,10200.0,5,-1.0,0.0,Neutral,45,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,7848.0,8027.5,3,1.0,1.0,Fear,31,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,6335.6,8664.4,6,1.0,1.0,Fear,38,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,14609.800000000001,36300.0,44,0.4090909090909091,1.0,Fear,29,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,18374.63,62440.0,55,0.7090909090909091,0.8545454545454545,Fear,37,Retail,HOLD
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-9046.14,28952.5,17,-0.17647058823529413,0.4117647058823529,Fear,39,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,-0.20400000000000001,1526.81,9,-0.1111111111111111,0.25,Neutral,51,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,1166.248788,54022.58,48,0.16666666666666666,0.5384615384615384,Greed,55,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,90.2,9255.8,2,0.0,1.0,Neutral,49,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1.71544,2068.8599999999997,2,0.0,1.0,Greed,55,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,3639.3031690000003,218138.7,88,-0.38636363636363635,0.9875,Greed,74,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,1024.70728,76437.88,52,0.8846153846153846,1.0,Greed,72,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5491.768834,464143.87,170,0.23529411764705882,1.0,Greed,72,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,1670.012358,202359.19,64,-0.21875,1.0,Extreme Greed,76,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,477.6248299999999,157048.17,97,-0.21649484536082475,0.8970588235294118,Greed,72,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4325.827543,236374.11,95,-0.2,1.0,Extreme Greed,75,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,3053.31353,117709.42,35,-0.2571428571428571,0.9642857142857143,Greed,72,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,1858.7985700000002,98041.92,21,-0.42857142857142855,1.0,Extreme Greed,78,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,3894.1050699999996,368033.23,86,-0.23255813953488372,0.7407407407407407,Greed,74,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,1418.55293,111106.14,143,0.8321678321678322,0.9927536231884058,Extreme Greed,76,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,-30.7705,4480.13,5,-0.2,0.0,Greed,74,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,4416.8473,191687.17,37,0.4594594594594595,1.0,Greed,72,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,312.130593,206785.98,55,0.2,0.5428571428571428,Extreme Greed,79,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,2503.747235,171107.13,45,0.37777777777777777,1.0,Extreme Greed,82,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,8493.192736,370839.64,109,0.10091743119266056,1.0,Extreme Greed,80,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,8244.241409,472974.7,137,-0.45985401459854014,1.0,Extreme Greed,80,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,1674.715167,60253.79,24,0.75,1.0,Extreme Greed,80,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8361.086245,390745.68,79,-0.08860759493670886,1.0,Extreme Greed,83,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,26773.771643,1574220.16,287,0.12195121951219512,0.9844357976653697,Extreme Greed,82,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,19791.026041,841810.32,180,-0.3888888888888889,1.0,Extreme Greed,90,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,6814.825139,327218.02,82,0.1951219512195122,1.0,Extreme Greed,75,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,4271.886236,183583.18,67,-0.43283582089552236,1.0,Extreme Greed,81,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,9949.501624,658178.75,117,0.4188034188034188,0.9065420560747663,Extreme Greed,84,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,2482.9272,219973.85,42,0.8095238095238095,0.7631578947368421,Extreme Greed,79,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,3588.179495,176519.44999999998,42,-0.42857142857142855,1.0,Extreme Greed,82,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,3039.166,103040.85,8,-0.75,1.0,Extreme Greed,81,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,3400.385378,199866.9,17,-0.7647058823529411,1.0,Extreme Greed,88,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,5509.2545,249644.77,35,-0.2571428571428571,1.0,Extreme Greed,83,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,73.61088,4940.99,7,0.7142857142857143,1.0,Extreme Greed,79,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,1244.6384,51241.71,6,-0.6666666666666666,1.0,Extreme Greed,77,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,842.799493,180988.91,10,0.0,1.0,Extreme Greed,79,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,2593.147623,144362.44,59,-0.22033898305084745,1.0,Greed,74,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,2097.182,97908.18,23,0.9130434782608695,1.0,Extreme Greed,78,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,1297.018477,92592.20999999999,19,0.5789473684210527,1.0,Greed,74,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,3195.3074,174578.85,111,-0.963963963963964,1.0,Extreme Greed,81,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,-38.78086,12798.689999999999,11,0.2727272727272727,0.0,Extreme Greed,83,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,227.85100799999998,15309.83,10,0.8,1.0,Extreme Greed,80,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1100.57514,101103.92,45,-0.9555555555555556,1.0,Extreme Greed,75,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,2507.122467,204481.03,48,-0.7083333333333334,0.975609756097561,Extreme Greed,79,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,126.7884,6887.91,2,0.0,1.0,Greed,71,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5296.433789,305295.15,82,-0.8292682926829268,1.0,Extreme Greed,79,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1218.4267,48774.27,2,0.0,1.0,Extreme Greed,76,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2237.798674,261851.91,93,-0.8494623655913979,0.8255813953488372,Extreme Greed,79,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6621.451755,330222.55,71,-0.2112676056338028,1.0,Greed,72,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,461.97292000000004,70396.23,43,0.06976744186046512,0.9090909090909091,Greed,72,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3774.08872,241097.24,38,-0.21052631578947367,1.0,Greed,74,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,2467.702221,181816.09,46,0.34782608695652173,1.0,Greed,65,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2441.4683999999997,97562.99,14,0.8571428571428571,1.0,Greed,67,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,360.32138,40396.43,12,-0.6666666666666666,1.0,Greed,71,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.844579999999999,330.51,7,-0.14285714285714285,0.3333333333333333,Neutral,48,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,82.3,2,0.0,1.0,Greed,69,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,0.0,47.59,1,-1.0,0.0,Greed,68,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.56576,139.38,3,0.3333333333333333,0.5,Greed,64,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,0.0,10.56,1,-1.0,0.0,Extreme Greed,76,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40304,11.97,1,1.0,0.0,Greed,70,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,0.01574,117.12,7,-0.14285714285714285,1.0,Extreme Greed,78,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,3634.56814,214389.55000000002,153,-0.477124183006536,1.0,Extreme Greed,78,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1567.4026840000001,161572.27,23,0.043478260869565216,0.7272727272727273,Greed,74,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.34897900000016,185290.04,52,0.11538461538461539,0.13793103448275862,Extreme Greed,83,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,8276.625256,117862.64,26,-0.38461538461538464,1.0,Extreme Greed,76,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-33.03286,60033.97,36,-0.3888888888888889,0.09090909090909091,Extreme Greed,83,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,126.32543000000001,6576.3,14,-0.8571428571428571,1.0,Extreme Greed,80,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,758.93225,50820.630000000005,10,0.0,0.5,Extreme Greed,83,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3146.294798,132567.97,67,0.13432835820895522,1.0,Extreme Greed,87,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2507.193252,171689.47,115,0.7391304347826086,0.990909090909091,Extreme Greed,81,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,13027.2866,687924.26,235,-0.6425531914893617,0.9579439252336449,Extreme Greed,75,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3509.273443,228247.86000000002,219,0.8447488584474886,0.9656862745098039,Greed,74,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,24.404600000000002,12857.89,8,0.0,1.0,Greed,73,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,657.693565,59343.64,51,0.9607843137254902,1.0,Greed,70,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3429.9583199999997,205117.68,53,-0.3584905660377358,1.0,Greed,70,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11206.706221,633196.38,232,0.8879310344827587,1.0,Extreme Greed,78,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3710.36178,226664.16,49,0.10204081632653061,1.0,Greed,70,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3944.7294389999997,217121.19,50,-0.88,1.0,Greed,61,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,104.68064,42271.19,9,-0.1111111111111111,1.0,Greed,63,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3249.381438,255051.3,33,0.3939393939393939,0.30434782608695654,Extreme Greed,77,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,16210.341667,683441.43,409,-0.07090464547677261,1.0,Extreme Greed,76,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,548.62199,80548.71,35,-0.9428571428571428,1.0,Extreme Greed,84,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,3540.716915,175718.74,137,-0.22627737226277372,1.0,Extreme Greed,75,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2582.715893,253685.34,128,0.546875,1.0,Greed,71,Whale,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1150.332823,121182.37000000001,37,-0.8378378378378378,1.0,Greed,72,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,45.381082,47911.02,36,-0.5555555555555556,1.0,Greed,72,Retail,HOLD
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,5049.257348,290703.24,134,-0.07462686567164178,1.0,Greed,70,Whale,HOLD
